"","Meter_location","Error_likelihood","Meter_age","Likelihood_OT_payment","Est_lost_revenue"
"500",133329,"Unlikely","TBD","TBD",142.698186536737
"501",133901,"Unlikely","TBD","TBD",142.698186536737
"502",123894,"Unlikely","TBD","TBD",142.698186536737
"503",126947,"Unlikely","TBD","TBD",142.698186536737
"504",120314,"Unlikely","TBD","TBD",142.698186536737
"505",123095,"Unlikely","TBD","TBD",142.698186536737
"506",140435,"Unlikely","TBD","TBD",142.698186536737
"507",119537,"Unlikely","TBD","TBD",142.698186536737
"508",128645,"Unlikely","TBD","TBD",142.698186536737
"509",140921,"Unlikely","TBD","TBD",142.698186536737
"510",126422,"Unlikely","TBD","TBD",142.698186536737
"511",170460,"Unlikely","TBD","TBD",142.698186536737
"512",129770,"Unlikely","TBD","TBD",142.698186536737
"513",140627,"Unlikely","TBD","TBD",142.698186536737
"514",124969,"Unlikely","TBD","TBD",142.698186536737
"515",143554,"Unlikely","TBD","TBD",142.698186536737
"516",118313,"Unlikely","TBD","TBD",142.698186536737
"517",126916,"Unlikely","TBD","TBD",142.698186536737
"518",122555,"Unlikely","TBD","TBD",142.698186536737
"519",111144,"Somewhat likely","TBD","TBD",92.6981865367368
"520",112048,"Somewhat likely","TBD","TBD",140.198186536737
"521",112250,"Very likely","TBD","TBD",114.364853203403
"522",112735,"Likely","TBD","TBD",120.198186536737
"523",140111,"Unlikely","TBD","TBD",142.698186536737
"524",140917,"Unlikely","TBD","TBD",141.864853203403
"525",144201,"Somewhat likely","TBD","TBD",140.198186536737
"526",145628,"Somewhat likely","TBD","TBD",111.864853203403
"527",147488,"Somewhat likely","TBD","TBD",121.03151987007
"528",152349,"Very likely","TBD","TBD",93.5315198700701
"529",155601,"Unlikely","TBD","TBD",142.698186536737
"530",160123,"Unclear","TBD","TBD",133.53151987007
"531",160364,"Likely","TBD","TBD",135.198186536737
"532",167778,"Unlikely","TBD","TBD",142.698186536737
"533",173601,"Likely","TBD","TBD",22.6981865367368
"534",173831,"Unclear","TBD","TBD",130.198186536737
"535",175818,"Likely","TBD","TBD",137.698186536737
"536",176333,"Somewhat likely","TBD","TBD",126.864853203403
"537",176549,"Likely","TBD","TBD",0
"538",176792,"Unclear","TBD","TBD",141.864853203403
"539",176924,"Likely","TBD","TBD",66.0315198700701
"540",177270,"Somewhat likely","TBD","TBD",132.698186536737
"541",177535,"Likely","TBD","TBD",130.198186536737
"542",177926,"Unclear","TBD","TBD",136.864853203403
"543",177961,"Unclear","TBD","TBD",130.198186536737
"544",178099,"Unclear","TBD","TBD",133.53151987007
"545",178116,"Unlikely","TBD","TBD",139.364853203403
"546",178171,"Likely","TBD","TBD",136.864853203403
"547",178232,"Somewhat likely","TBD","TBD",136.03151987007
"548",178506,"Likely","TBD","TBD",129.364853203403
"549",178541,"Very likely","TBD","TBD",16.0315198700701
"550",178696,"Unlikely","TBD","TBD",142.698186536737
"551",178739,"Very likely","TBD","TBD",121.03151987007
"552",178850,"Likely","TBD","TBD",134.364853203403
"553",179153,"Somewhat likely","TBD","TBD",136.864853203403
"554",179161,"Likely","TBD","TBD",137.698186536737
"555",179220,"Unlikely","TBD","TBD",141.864853203403
"556",179266,"Likely","TBD","TBD",125.198186536737
"557",179531,"Unclear","TBD","TBD",138.53151987007
"558",179585,"Somewhat likely","TBD","TBD",135.198186536737
"559",179963,"Somewhat likely","TBD","TBD",118.53151987007
"560",180283,"Unclear","TBD","TBD",142.698186536737
"561",180362,"Very likely","TBD","TBD",96.0315198700701
"562",180417,"Unlikely","TBD","TBD",142.698186536737
"563",181415,"Likely","TBD","TBD",126.03151987007
"564",181483,"Unlikely","TBD","TBD",141.864853203403
"565",181563,"Unclear","TBD","TBD",136.864853203403
"566",182048,"Very likely","TBD","TBD",86.0315198700701
"567",182290,"Unclear","TBD","TBD",129.364853203403
"568",182479,"Unclear","TBD","TBD",134.364853203403
"569",182655,"Very likely","TBD","TBD",123.53151987007
"570",182906,"Somewhat likely","TBD","TBD",139.364853203403
"571",183611,"Unlikely","TBD","TBD",142.698186536737
"572",183774,"Very likely","TBD","TBD",131.03151987007
"573",183800,"Unclear","TBD","TBD",141.864853203403
"574",183899,"Likely","TBD","TBD",126.864853203403
"575",184029,"Very likely","TBD","TBD",84.3648532034035
"576",184255,"Likely","TBD","TBD",132.698186536737
"577",184339,"Very likely","TBD","TBD",128.53151987007
"578",184388,"Very likely","TBD","TBD",95.1981865367368
"579",184468,"Somewhat likely","TBD","TBD",134.364853203403
"580",184609,"Likely","TBD","TBD",129.364853203403
"581",184873,"Unlikely","TBD","TBD",141.03151987007
"582",185152,"Unclear","TBD","TBD",128.53151987007
"583",185261,"Somewhat likely","TBD","TBD",131.864853203403
"584",185644,"Unclear","TBD","TBD",134.364853203403
"585",186276,"Very likely","TBD","TBD",133.53151987007
"586",186792,"Very likely","TBD","TBD",133.53151987007
"587",187101,"Very likely","TBD","TBD",87.6981865367368
"588",187238,"Very likely","TBD","TBD",109.364853203403
"589",187311,"Very likely","TBD","TBD",131.864853203403
"590",187406,"Very likely","TBD","TBD",124.364853203403
"591",187740,"Somewhat likely","TBD","TBD",131.864853203403
"592",188048,"Unlikely","TBD","TBD",141.03151987007
"593",188746,"Unlikely","TBD","TBD",132.698186536737
"594",188749,"Somewhat likely","TBD","TBD",33.5315198700701
"595",188808,"Unclear","TBD","TBD",127.698186536737
"596",188817,"Unclear","TBD","TBD",131.03151987007
"597",188819,"Unclear","TBD","TBD",134.364853203403
"598",188995,"Unclear","TBD","TBD",137.698186536737
"599",189039,"Likely","TBD","TBD",125.198186536737
"600",189069,"Somewhat likely","TBD","TBD",122.698186536737
"601",189072,"Unlikely","TBD","TBD",137.698186536737
"602",189103,"Unclear","TBD","TBD",137.698186536737
"603",189207,"Unlikely","TBD","TBD",138.53151987007
"604",189371,"Somewhat likely","TBD","TBD",136.864853203403
"605",189495,"Unlikely","TBD","TBD",142.698186536737
"606",189511,"Unclear","TBD","TBD",129.364853203403
"607",189513,"Somewhat likely","TBD","TBD",133.53151987007
"608",189530,"Unlikely","TBD","TBD",141.03151987007
"609",189799,"Likely","TBD","TBD",133.53151987007
"610",190028,"Unclear","TBD","TBD",136.864853203403
"611",190063,"Somewhat likely","TBD","TBD",135.198186536737
"612",190139,"Unlikely","TBD","TBD",132.698186536737
"613",190166,"Somewhat likely","TBD","TBD",136.03151987007
"614",190189,"Somewhat likely","TBD","TBD",99.3648532034034
"615",190323,"Likely","TBD","TBD",136.864853203403
"616",190474,"Somewhat likely","TBD","TBD",119.364853203403
"617",190481,"Somewhat likely","TBD","TBD",118.53151987007
"618",190764,"Unclear","TBD","TBD",137.698186536737
"619",190774,"Likely","TBD","TBD",101.03151987007
"620",190811,"Likely","TBD","TBD",61.8648532034034
"621",190935,"Unclear","TBD","TBD",126.03151987007
"622",190936,"Unclear","TBD","TBD",131.864853203403
"623",191190,"Likely","TBD","TBD",131.864853203403
"624",191503,"Unlikely","TBD","TBD",137.698186536737
"625",191713,"Unclear","TBD","TBD",141.864853203403
"626",191719,"Unclear","TBD","TBD",138.53151987007
"627",191834,"Unclear","TBD","TBD",139.364853203403
"628",192050,"Unclear","TBD","TBD",139.364853203403
"629",192118,"Somewhat likely","TBD","TBD",112.698186536737
"630",192120,"Unlikely","TBD","TBD",136.03151987007
"631",192157,"Unlikely","TBD","TBD",142.698186536737
"632",192532,"Somewhat likely","TBD","TBD",129.364853203403
"633",192563,"Unclear","TBD","TBD",132.698186536737
"634",192654,"Somewhat likely","TBD","TBD",126.864853203403
"635",192759,"Somewhat likely","TBD","TBD",114.364853203403
"636",192885,"Somewhat likely","TBD","TBD",130.198186536737
"637",193026,"Unlikely","TBD","TBD",142.698186536737
"638",193424,"Likely","TBD","TBD",121.03151987007
"639",193509,"Unclear","TBD","TBD",124.364853203403
"640",193643,"Somewhat likely","TBD","TBD",127.698186536737
"641",193802,"Likely","TBD","TBD",136.03151987007
"642",194014,"Likely","TBD","TBD",123.53151987007
"643",194306,"Unlikely","TBD","TBD",140.198186536737
"644",194726,"Somewhat likely","TBD","TBD",119.364853203403
"645",194839,"Unlikely","TBD","TBD",142.698186536737
"646",194861,"Unclear","TBD","TBD",131.864853203403
"647",195496,"Somewhat likely","TBD","TBD",136.864853203403
"648",196380,"Very likely","TBD","TBD",88.5315198700701
"649",196511,"Somewhat likely","TBD","TBD",136.864853203403
"650",196613,"Somewhat likely","TBD","TBD",137.698186536737
"651",197297,"Very likely","TBD","TBD",21.0315198700701
"652",198104,"Unclear","TBD","TBD",130.198186536737
"653",198381,"Unclear","TBD","TBD",127.698186536737
"654",198629,"Unlikely","TBD","TBD",140.198186536737
"655",199499,"Likely","TBD","TBD",0
"656",199555,"Unclear","TBD","TBD",131.03151987007
"657",199828,"Unlikely","TBD","TBD",142.698186536737
"658",200578,"Likely","TBD","TBD",93.5315198700701
"659",200579,"Unclear","TBD","TBD",136.03151987007
"660",201625,"Very likely","TBD","TBD",129.364853203403
"661",203010,"Unlikely","TBD","TBD",142.698186536737
"662",204482,"Likely","TBD","TBD",98.5315198700701
"663",205618,"Unclear","TBD","TBD",121.03151987007
"664",206258,"Somewhat likely","TBD","TBD",116.864853203403
"665",207579,"Unlikely","TBD","TBD",141.03151987007
"666",207842,"Unclear","TBD","TBD",133.53151987007
"667",207916,"Unlikely","TBD","TBD",142.698186536737
"668",208061,"Somewhat likely","TBD","TBD",134.364853203403
"669",208106,"Likely","TBD","TBD",106.03151987007
"670",208485,"Likely","TBD","TBD",92.6981865367368
"671",208918,"Likely","TBD","TBD",121.864853203403
"672",208966,"Somewhat likely","TBD","TBD",139.364853203403
"673",209161,"Somewhat likely","TBD","TBD",134.364853203403
"674",209406,"Likely","TBD","TBD",130.198186536737
"675",209778,"Somewhat likely","TBD","TBD",132.698186536737
"676",210336,"Unclear","TBD","TBD",135.198186536737
"677",210618,"Unlikely","TBD","TBD",142.698186536737
"678",210885,"Very likely","TBD","TBD",106.03151987007
"679",212020,"Unlikely","TBD","TBD",142.698186536737
"680",213331,"Somewhat likely","TBD","TBD",116.03151987007
"681",215295,"Unclear","TBD","TBD",136.864853203403
"682",215363,"Somewhat likely","TBD","TBD",61.8648532034034
"683",215726,"Likely","TBD","TBD",123.53151987007
"684",215763,"Unlikely","TBD","TBD",142.698186536737
"685",216040,"Somewhat likely","TBD","TBD",99.3648532034034
"686",216176,"Unlikely","TBD","TBD",142.698186536737
"687",217347,"Very likely","TBD","TBD",75.1981865367368
"688",218714,"Likely","TBD","TBD",132.698186536737
"689",234199,"Somewhat likely","TBD","TBD",0
"690",263469,"Unlikely","TBD","TBD",136.03151987007
"691",309275,"Somewhat likely","TBD","TBD",132.698186536737
"692",309431,"Somewhat likely","TBD","TBD",136.03151987007
"693",309436,"Somewhat likely","TBD","TBD",131.03151987007
"694",309899,"Somewhat likely","TBD","TBD",133.53151987007
"695",310904,"Somewhat likely","TBD","TBD",140.198186536737
"696",152659,"Unlikely","TBD","TBD",142.698186536737
"697",154729,"Unlikely","TBD","TBD",142.698186536737
"698",156075,"Unlikely","TBD","TBD",142.698186536737
"699",166225,"Unlikely","TBD","TBD",142.698186536737
"700",163638,"Unlikely","TBD","TBD",142.698186536737
"701",145713,"Unlikely","TBD","TBD",142.698186536737
"702",160565,"Unlikely","TBD","TBD",142.698186536737
"703",194330,"Unlikely","TBD","TBD",142.698186536737
"704",160765,"Unlikely","TBD","TBD",142.698186536737
"705",150884,"Unlikely","TBD","TBD",142.698186536737
"706",160030,"Unlikely","TBD","TBD",142.698186536737
"707",168803,"Unlikely","TBD","TBD",142.698186536737
"708",150707,"Unlikely","TBD","TBD",142.698186536737
"709",160206,"Unlikely","TBD","TBD",142.698186536737
"710",164946,"Unlikely","TBD","TBD",142.698186536737
"711",160766,"Unlikely","TBD","TBD",142.698186536737
"712",148898,"Unlikely","TBD","TBD",142.698186536737
"713",168905,"Unlikely","TBD","TBD",142.698186536737
"714",163301,"Unlikely","TBD","TBD",142.698186536737
"715",193198,"Unlikely","TBD","TBD",142.698186536737
"716",216626,"Unlikely","TBD","TBD",142.698186536737
"717",153034,"Unlikely","TBD","TBD",142.698186536737
"718",165748,"Unlikely","TBD","TBD",142.698186536737
"719",164396,"Unlikely","TBD","TBD",142.698186536737
"720",194233,"Unlikely","TBD","TBD",142.698186536737
"721",154817,"Unlikely","TBD","TBD",142.698186536737
"722",161118,"Unlikely","TBD","TBD",142.698186536737
"723",194785,"Unlikely","TBD","TBD",142.698186536737
"724",165780,"Unlikely","TBD","TBD",142.698186536737
"725",156692,"Unlikely","TBD","TBD",142.698186536737
"726",170796,"Unlikely","TBD","TBD",142.698186536737
"727",159948,"Unlikely","TBD","TBD",142.698186536737
"728",166663,"Unlikely","TBD","TBD",142.698186536737
"729",163898,"Unlikely","TBD","TBD",142.698186536737
"730",168441,"Unlikely","TBD","TBD",142.698186536737
"731",151542,"Unlikely","TBD","TBD",142.698186536737
"732",159782,"Unlikely","TBD","TBD",142.698186536737
"733",152659,"Unlikely","TBD","TBD",142.698186536737
"734",189729,"Unlikely","TBD","TBD",142.698186536737
"735",155198,"Unlikely","TBD","TBD",142.698186536737
"736",210221,"Unlikely","TBD","TBD",142.698186536737
"737",165394,"Unlikely","TBD","TBD",142.698186536737
"738",168766,"Unlikely","TBD","TBD",142.698186536737
"739",155401,"Unlikely","TBD","TBD",142.698186536737
"740",162311,"Unlikely","TBD","TBD",142.698186536737
"741",167656,"Unlikely","TBD","TBD",142.698186536737
"742",147069,"Unlikely","TBD","TBD",142.698186536737
"743",160071,"Unlikely","TBD","TBD",142.698186536737
"744",190430,"Unlikely","TBD","TBD",142.698186536737
"745",159196,"Unlikely","TBD","TBD",142.698186536737
"746",169789,"Unlikely","TBD","TBD",142.698186536737
"747",154234,"Unlikely","TBD","TBD",142.698186536737
"748",157245,"Unlikely","TBD","TBD",142.698186536737
"749",178018,"Unlikely","TBD","TBD",142.698186536737
"750",157296,"Unlikely","TBD","TBD",142.698186536737
"751",161082,"Unlikely","TBD","TBD",142.698186536737
"752",168570,"Unlikely","TBD","TBD",142.698186536737
"753",156821,"Unlikely","TBD","TBD",142.698186536737
"754",164552,"Unlikely","TBD","TBD",142.698186536737
"755",159554,"Unlikely","TBD","TBD",142.698186536737
"756",156483,"Unlikely","TBD","TBD",142.698186536737
"757",167299,"Unlikely","TBD","TBD",142.698186536737
"758",163807,"Unlikely","TBD","TBD",142.698186536737
"759",168324,"Unlikely","TBD","TBD",142.698186536737
"760",187397,"Unlikely","TBD","TBD",142.698186536737
"761",183728,"Unlikely","TBD","TBD",142.698186536737
"762",157299,"Unlikely","TBD","TBD",142.698186536737
"763",158283,"Unlikely","TBD","TBD",142.698186536737
"764",167592,"Unlikely","TBD","TBD",142.698186536737
"765",147868,"Unlikely","TBD","TBD",142.698186536737
"766",190300,"Unlikely","TBD","TBD",142.698186536737
"767",163123,"Unlikely","TBD","TBD",142.698186536737
"768",152091,"Unlikely","TBD","TBD",142.698186536737
"769",158724,"Unlikely","TBD","TBD",142.698186536737
"770",166429,"Unlikely","TBD","TBD",142.698186536737
"771",150550,"Unlikely","TBD","TBD",142.698186536737
"772",165750,"Unlikely","TBD","TBD",142.698186536737
"773",165873,"Unlikely","TBD","TBD",142.698186536737
"774",166199,"Unlikely","TBD","TBD",142.698186536737
"775",206418,"Unlikely","TBD","TBD",142.698186536737
"776",206436,"Unlikely","TBD","TBD",142.698186536737
"777",168838,"Unlikely","TBD","TBD",142.698186536737
"778",164345,"Unlikely","TBD","TBD",142.698186536737
"779",166410,"Unlikely","TBD","TBD",142.698186536737
"780",161398,"Unlikely","TBD","TBD",142.698186536737
"781",161441,"Unlikely","TBD","TBD",142.698186536737
"782",150056,"Unlikely","TBD","TBD",142.698186536737
"783",169368,"Unlikely","TBD","TBD",142.698186536737
"784",161119,"Unlikely","TBD","TBD",142.698186536737
"785",158224,"Unlikely","TBD","TBD",142.698186536737
"786",160612,"Unlikely","TBD","TBD",142.698186536737
"787",164575,"Unlikely","TBD","TBD",142.698186536737
"788",159946,"Unlikely","TBD","TBD",142.698186536737
"789",160170,"Unlikely","TBD","TBD",142.698186536737
"790",150582,"Unlikely","TBD","TBD",142.698186536737
"791",167879,"Unlikely","TBD","TBD",142.698186536737
"792",153069,"Unlikely","TBD","TBD",142.698186536737
"793",190541,"Unlikely","TBD","TBD",142.698186536737
"794",194409,"Unlikely","TBD","TBD",142.698186536737
"795",160545,"Unlikely","TBD","TBD",142.698186536737
"796",166443,"Unlikely","TBD","TBD",142.698186536737
"797",189285,"Unlikely","TBD","TBD",142.698186536737
"798",157632,"Unlikely","TBD","TBD",142.698186536737
"799",186821,"Unlikely","TBD","TBD",142.698186536737
"800",167869,"Unlikely","TBD","TBD",142.698186536737
"801",168609,"Unlikely","TBD","TBD",142.698186536737
"802",163274,"Unlikely","TBD","TBD",142.698186536737
"803",209974,"Unlikely","TBD","TBD",142.698186536737
"804",149535,"Unlikely","TBD","TBD",142.698186536737
"805",163286,"Unlikely","TBD","TBD",142.698186536737
"806",164419,"Unlikely","TBD","TBD",142.698186536737
"807",163532,"Unlikely","TBD","TBD",142.698186536737
"808",154725,"Unlikely","TBD","TBD",142.698186536737
"809",191618,"Unlikely","TBD","TBD",142.698186536737
"810",159995,"Unlikely","TBD","TBD",142.698186536737
"811",163535,"Unlikely","TBD","TBD",142.698186536737
"812",182339,"Unlikely","TBD","TBD",142.698186536737
"813",145372,"Unlikely","TBD","TBD",142.698186536737
"814",163559,"Unlikely","TBD","TBD",142.698186536737
"815",176305,"Unlikely","TBD","TBD",142.698186536737
"816",170147,"Unlikely","TBD","TBD",142.698186536737
"817",154313,"Unlikely","TBD","TBD",142.698186536737
"818",168577,"Unlikely","TBD","TBD",142.698186536737
"819",194651,"Unlikely","TBD","TBD",142.698186536737
"820",157633,"Unlikely","TBD","TBD",142.698186536737
"821",167692,"Unlikely","TBD","TBD",142.698186536737
"822",161828,"Unlikely","TBD","TBD",142.698186536737
"823",164527,"Unlikely","TBD","TBD",142.698186536737
"824",152833,"Unlikely","TBD","TBD",142.698186536737
"825",114579,"Unlikely","TBD","TBD",142.698186536737
"826",160761,"Likely","TBD","TBD",80.1981865367368
"827",169980,"Very likely","TBD","TBD",106.864853203403
"828",170069,"Somewhat likely","TBD","TBD",115.198186536737
"829",171332,"Somewhat likely","TBD","TBD",126.864853203403
"830",171407,"Unlikely","TBD","TBD",142.698186536737
"831",177464,"Unclear","TBD","TBD",124.364853203403
"832",179252,"Unclear","TBD","TBD",125.198186536737
"833",180292,"Very likely","TBD","TBD",131.864853203403
"834",182511,"Very likely","TBD","TBD",100.198186536737
"835",182608,"Very likely","TBD","TBD",112.698186536737
"836",182769,"Unclear","TBD","TBD",131.864853203403
"837",183364,"Likely","TBD","TBD",126.03151987007
"838",183744,"Very likely","TBD","TBD",110.198186536737
"839",187269,"Unlikely","TBD","TBD",136.864853203403
"840",188767,"Somewhat likely","TBD","TBD",130.198186536737
"841",190173,"Likely","TBD","TBD",131.864853203403
"842",190261,"Unlikely","TBD","TBD",140.198186536737
"843",191211,"Unlikely","TBD","TBD",139.364853203403
